Speed,Altitude,Distance,Direction,Acceleration,RadarSignature,TrajectoryAngle,ObjectType,ThreatLevel
1175,12532,43,Towards,9,9,33,Fighter,Critical
1896,7058,87,Towards,19,8,81,Missile,High
110,241,52,Away,4,1,6,Drone,Unknown
133,359,93,Away,1,1,18,Drone,Unknown
1164,8998,89,Towards,7,9,51,Fighter,High
1914,5904,63,Towards,12,5,85,Missile,High
2605,2236,81,Away,14,7,77,Missile,Unknown
1140,11657,40,Towards,12,9,35,Fighter,Critical
283,719,70,Away,2,5,29,Helicopter,Medium
2761,3770,36,Towards,17,7,87,Missile,Critical
186,1082,49,Away,4,6,27,Helicopter,Medium
1681,6216,42,Towards,9,1,85,Unknown,Unknown
1098,14228,35,Away,10,10,60,Fighter,Medium
770,10727,80,Away,20,5,20,Unknown,Unknown
56,116,60,Towards,2,1,21,Drone,Low
1309,8474,84,Away,18,8,43,Unknown,Unknown
709,13516,86,Away,9,9,59,Fighter,Medium
1950,4307,37,Towards,14,4,74,Missile,Critical
2525,7628,92,Away,19,5,75,Missile,Unknown
798,13170,45,Towards,12,7,54,Fighter,Medium
177,2845,18,Away,5,5,17,Helicopter,Medium
708,11442,19,Away,19,9,49,Unknown,Unknown
221,1952,38,Away,4,6,17,Helicopter,Medium
1693,6797,37,Away,20,8,74,Missile,Unknown
900,10192,9,Towards,8,9,42,Fighter,Medium
1102,12621,84,Away,7,10,53,Fighter,Medium
198,2979,45,Away,4,7,15,Helicopter,Medium
977,2179,88,Away,20,3,33,Unknown,Unknown
143,287,19,Towards,4,3,23,Drone,Low
840,9853,91,Away,11,9,47,Fighter,Medium
791,8986,55,Away,10,9,60,Fighter,Medium
1304,5336,14,Towards,11,5,84,Missile,Critical
1579,6397,59,Away,8,4,11,Unknown,Unknown
2352,3927,99,Towards,18,6,80,Unknown,Unknown
160,1046,82,Towards,5,7,35,Helicopter,Medium
2327,4044,7,Towards,16,6,72,Missile,Critical
777,5580,68,Towards,15,10,7,Unknown,Unknown
164,2646,50,Towards,4,7,13,Helicopter,Medium
1085,12954,50,Towards,9,10,43,Fighter,High
719,14168,74,Towards,7,7,35,Fighter,Medium
276,2187,23,Towards,5,8,21,Helicopter,Medium
1128,8125,51,Away,10,7,67,Fighter,Medium
133,335,13,Away,2,1,9,Drone,Unknown
925,14011,47,Away,9,10,30,Fighter,Medium
108,318,70,Towards,1,2,2,Drone,Low
137,294,95,Towards,4,2,29,Drone,Low
893,11265,100,Towards,10,7,50,Fighter,Medium
264,1550,22,Towards,3,8,24,Helicopter,Medium
1002,11150,46,Towards,11,8,42,Fighter,Critical
1823,1083,90,Away,20,4,81,Missile,Unknown
222,1689,94,Towards,2,6,16,Helicopter,Medium
783,8278,44,Towards,8,8,32,Fighter,Medium
1472,3921,59,Away,3,10,85,Unknown,Unknown
1855,9057,19,Away,8,1,31,Unknown,Unknown
1771,1074,93,Towards,17,7,70,Missile,High
245,7434,20,Away,6,1,75,Unknown,Unknown
1170,6712,29,Away,6,1,2,Unknown,Unknown
1026,11214,94,Away,10,8,52,Fighter,Medium
2464,6233,13,Away,14,7,75,Missile,Unknown
2232,14264,88,Towards,2,7,87,Unknown,Unknown
1932,8959,84,Away,9,3,21,Unknown,Unknown
60,110,49,Away,1,2,16,Drone,Unknown
72,115,62,Away,4,1,16,Drone,Unknown
81,414,62,Towards,3,3,28,Drone,Low
1421,2435,8,Towards,12,5,87,Missile,Critical
195,2486,6,Away,5,8,26,Helicopter,Medium
805,13408,93,Away,8,9,45,Fighter,Medium
210,2448,87,Away,4,8,24,Helicopter,Medium
1141,10967,86,Away,9,8,36,Fighter,Medium
733,11628,25,Towards,12,10,35,Fighter,Medium
84,148,84,Away,1,2,20,Drone,Unknown
2401,1409,100,Towards,15,4,75,Missile,High
974,11347,93,Towards,10,8,58,Fighter,High
2677,9140,7,Away,13,5,90,Missile,Unknown
813,9012,33,Away,10,7,39,Fighter,Medium
992,11441,45,Away,6,9,59,Fighter,Medium
2409,8253,54,Towards,11,5,72,Missile,High
140,484,31,Away,4,3,15,Drone,Unknown
100,172,52,Towards,2,1,20,Drone,Low
229,2328,70,Away,5,6,10,Helicopter,Medium
1011,14561,67,Towards,7,9,60,Fighter,High
1786,10054,94,Towards,12,8,90,Missile,High
91,126,22,Away,1,2,16,Drone,Unknown
625,10390,78,Towards,17,9,56,Unknown,Unknown
112,220,16,Towards,3,3,28,Drone,Low
273,2522,75,Away,2,6,19,Helicopter,Medium
292,1285,17,Towards,4,7,25,Helicopter,Medium
2204,1632,25,Away,12,8,70,Missile,Unknown
258,1709,54,Towards,2,8,25,Helicopter,Medium
2214,1961,82,Towards,11,4,33,Unknown,Unknown
107,142,59,Away,3,2,29,Drone,Unknown
2653,5636,23,Away,15,7,86,Missile,Unknown
102,251,94,Towards,3,1,5,Drone,Low
1018,14865,56,Away,7,9,56,Fighter,Medium
109,398,93,Away,2,2,30,Drone,Unknown
1157,9915,78,Away,6,7,58,Fighter,Medium
203,1642,52,Towards,5,7,39,Helicopter,Medium
2198,2099,25,Away,17,5,89,Missile,Unknown
167,2732,22,Away,5,8,33,Helicopter,Medium
1631,5185,61,Away,12,7,81,Missile,Unknown
2098,7689,80,Away,1,5,82,Unknown,Unknown
2983,828,51,Away,16,6,82,Missile,Unknown
2904,3797,35,Towards,19,6,80,Missile,Critical
661,13793,12,Away,13,2,30,Unknown,Unknown
1732,14496,65,Away,5,8,14,Unknown,Unknown
76,189,90,Away,4,1,3,Drone,Unknown
2371,5800,27,Away,12,8,71,Missile,Unknown
158,2411,42,Towards,3,8,29,Helicopter,Medium
205,2064,64,Towards,4,7,23,Helicopter,Medium
1040,12222,74,Towards,12,10,40,Fighter,High
174,670,95,Away,3,5,19,Helicopter,Medium
128,236,37,Away,1,3,6,Drone,Unknown
1751,5445,53,Towards,16,6,89,Missile,High
292,2563,61,Towards,2,6,17,Helicopter,Medium
769,14115,96,Away,14,3,69,Unknown,Unknown
1941,7455,10,Towards,13,5,88,Missile,Critical
130,415,63,Towards,1,2,24,Drone,Low
238,2319,24,Away,2,5,18,Helicopter,Medium
2618,10735,50,Away,12,6,87,Missile,Unknown
1304,9405,100,Towards,20,8,80,Missile,High
978,10293,69,Away,10,7,33,Fighter,Medium
1865,9216,24,Towards,18,8,9,Unknown,Unknown
1607,6458,65,Away,8,3,59,Unknown,Unknown
981,14812,39,Towards,7,7,67,Fighter,Critical
136,330,73,Away,3,1,20,Drone,Unknown
237,726,31,Away,2,8,31,Helicopter,Medium
722,14344,90,Away,7,8,40,Fighter,Medium
1819,7797,40,Towards,13,5,80,Missile,Critical
96,458,86,Away,1,1,5,Drone,Unknown
825,12968,13,Away,9,10,58,Fighter,Medium
907,13913,13,Away,6,9,34,Fighter,Medium
1976,11686,71,Towards,1,9,53,Unknown,Unknown
925,10355,87,Towards,12,8,57,Fighter,High
107,166,12,Away,2,3,20,Drone,Unknown
1981,7547,42,Away,20,8,81,Missile,Unknown
91,390,94,Towards,1,1,1,Drone,Low
69,297,67,Towards,1,3,4,Drone,Low
814,13360,86,Away,12,7,42,Fighter,Medium
535,3227,31,Away,6,7,66,Unknown,Unknown
113,317,46,Away,4,2,15,Drone,Unknown
409,747,81,Away,18,5,33,Unknown,Unknown
52,238,85,Towards,2,3,12,Drone,Low
2246,11311,71,Away,18,8,87,Missile,Unknown
435,7072,24,Towards,2,8,16,Unknown,Unknown
952,10965,63,Towards,10,9,52,Fighter,High
787,12839,72,Away,9,7,42,Fighter,Medium
89,426,84,Towards,4,1,26,Drone,Low
669,131,84,Away,12,7,74,Unknown,Unknown
1102,9639,79,Towards,10,7,30,Fighter,High
154,2177,55,Away,4,6,38,Helicopter,Medium
1432,6447,55,Away,16,8,88,Missile,Unknown
299,672,41,Towards,2,5,25,Helicopter,Medium
210,1215,6,Towards,2,7,27,Helicopter,Medium
269,885,19,Towards,5,6,35,Helicopter,Medium
59,181,41,Towards,4,1,29,Drone,Low
243,1410,31,Towards,5,5,10,Helicopter,Medium
856,14064,97,Away,12,8,56,Fighter,Medium
937,9777,80,Towards,8,7,20,Unknown,Unknown
716,8837,15,Away,7,9,56,Fighter,Medium
1590,10934,92,Towards,12,7,79,Missile,High
2935,9565,62,Away,19,7,75,Missile,Unknown
201,1348,45,Away,4,8,33,Helicopter,Medium
152,14570,46,Towards,9,3,65,Unknown,Unknown
115,235,72,Away,3,2,12,Drone,Unknown
111,192,15,Towards,3,3,18,Drone,Low
87,295,75,Towards,4,1,8,Drone,Low
2123,4947,46,Away,10,8,77,Missile,Unknown
2801,1635,22,Away,14,6,72,Missile,Unknown
183,1900,13,Away,5,7,10,Helicopter,Medium
232,2290,65,Towards,2,5,36,Helicopter,Medium
1124,12560,80,Away,9,10,36,Fighter,Medium
131,403,70,Towards,2,3,6,Drone,Low
102,198,87,Towards,3,2,21,Drone,Low
107,465,6,Away,4,2,18,Drone,Unknown
263,9201,61,Away,4,6,89,Unknown,Unknown
89,412,69,Towards,2,1,7,Drone,Low
78,372,45,Towards,3,3,22,Drone,Low
1474,9529,17,Away,11,7,82,Missile,Unknown
128,463,14,Away,3,2,7,Drone,Unknown
2444,3236,64,Away,11,8,82,Missile,Unknown
2296,4770,16,Away,10,7,77,Missile,Unknown
237,1016,5,Towards,2,7,23,Helicopter,Medium
119,266,10,Towards,1,1,22,Drone,Low
405,2868,14,Towards,19,8,90,Unknown,Unknown
115,249,70,Towards,2,2,11,Drone,Low
739,13108,85,Towards,8,10,63,Fighter,Medium
980,8710,81,Towards,11,8,66,Fighter,High
193,8935,31,Away,4,6,23,Unknown,Unknown
1967,11875,55,Towards,7,7,47,Unknown,Unknown
2984,6978,61,Towards,14,4,84,Missile,High
254,1559,44,Away,2,5,20,Helicopter,Medium
85,327,11,Away,3,3,13,Drone,Unknown
804,3421,28,Towards,4,4,7,Unknown,Unknown
1794,519,62,Away,10,4,77,Missile,Unknown
2448,9210,8,Towards,14,5,80,Missile,Critical
1641,12993,90,Away,2,3,70,Unknown,Unknown
166,2541,8,Towards,2,8,33,Helicopter,Medium
977,9319,42,Away,11,9,59,Fighter,Medium
979,12265,37,Towards,8,9,48,Fighter,Critical
139,307,96,Towards,2,1,29,Drone,Low
78,351,90,Towards,3,3,17,Drone,Low
274,2767,54,Away,3,6,13,Helicopter,Medium
225,2098,47,Away,4,5,23,Helicopter,Medium
60,14774,100,Away,3,9,35,Unknown,Unknown
270,1142,82,Towards,3,8,10,Helicopter,Medium
2959,4247,98,Towards,13,5,81,Missile,High
1467,1098,44,Towards,14,6,88,Missile,Critical
2432,13008,84,Away,1,4,54,Unknown,Unknown
923,9219,55,Towards,6,3,7,Unknown,Unknown
124,418,59,Towards,4,2,0,Drone,Low
2069,6454,52,Away,6,4,29,Unknown,Unknown
1921,5939,69,Towards,5,7,21,Unknown,Unknown
187,2331,75,Away,4,6,38,Helicopter,Medium
881,8845,29,Towards,12,9,37,Fighter,Medium
1366,14624,90,Away,17,10,24,Unknown,Unknown
201,2165,74,Towards,4,7,30,Helicopter,Medium
1196,8847,20,Away,5,10,6,Unknown,Unknown
277,532,34,Away,4,7,37,Helicopter,Medium
1353,4533,75,Away,11,5,82,Missile,Unknown
1051,13004,47,Away,8,10,50,Fighter,Medium
706,10942,95,Away,6,7,40,Fighter,Medium
1055,10796,84,Towards,12,9,45,Fighter,High
1131,11299,30,Towards,6,7,53,Fighter,Critical
286,1615,68,Towards,5,7,37,Helicopter,Medium
55,451,79,Towards,4,3,19,Drone,Low
1104,12902,37,Away,16,5,58,Unknown,Unknown
165,1979,7,Away,3,8,16,Helicopter,Medium
139,177,23,Towards,1,2,0,Drone,Low
1994,8227,29,Away,10,1,0,Unknown,Unknown
805,12099,8,Towards,7,8,42,Fighter,Medium
60,364,95,Away,4,1,21,Drone,Unknown
2878,6319,44,Away,12,8,72,Missile,Unknown
1098,12647,42,Away,6,7,62,Fighter,Medium
1950,6340,68,Away,10,5,32,Unknown,Unknown
152,2243,92,Away,3,6,11,Helicopter,Medium
810,9596,79,Away,7,7,67,Unknown,Unknown
2006,6013,12,Towards,11,8,83,Missile,Critical
249,2840,84,Away,2,8,29,Helicopter,Medium
1311,9229,78,Towards,18,9,73,Unknown,Unknown
97,447,17,Towards,4,1,27,Drone,Low
2310,2914,47,Towards,13,2,7,Unknown,Unknown
2163,10028,12,Away,18,7,84,Missile,Unknown
1152,13106,97,Towards,10,8,67,Fighter,High
769,9662,58,Towards,10,7,69,Fighter,Medium
1343,7434,95,Towards,15,7,80,Missile,High
316,10402,71,Away,13,3,57,Unknown,Unknown
700,143,93,Towards,10,5,36,Unknown,Unknown
981,12258,65,Away,10,10,46,Fighter,Medium
928,13504,28,Away,10,8,36,Fighter,Medium
88,101,39,Away,2,2,28,Drone,Unknown
268,2881,24,Away,4,6,34,Helicopter,Medium
983,14879,16,Towards,11,9,76,Unknown,Unknown
2774,9042,97,Towards,11,4,74,Missile,High
169,2550,66,Away,2,5,36,Helicopter,Medium
122,154,38,Towards,2,3,10,Drone,Low
98,474,72,Towards,1,2,20,Drone,Low
277,2338,13,Towards,3,5,13,Helicopter,Medium
1432,9019,35,Towards,8,4,33,Unknown,Unknown
106,190,88,Away,2,3,10,Drone,Unknown
2231,3692,57,Away,12,5,85,Missile,Unknown
1135,11068,89,Towards,8,7,34,Fighter,High
1139,5546,85,Away,6,5,50,Unknown,Unknown
1579,6679,58,Towards,12,4,77,Missile,High
781,13168,99,Away,12,9,40,Fighter,Medium
272,4181,65,Towards,2,6,44,Unknown,Unknown
2670,5344,59,Away,20,8,72,Missile,Unknown
230,1335,81,Away,5,5,36,Helicopter,Medium
2578,1875,40,Away,13,7,70,Missile,Unknown
853,11847,83,Towards,10,8,48,Fighter,Medium
133,432,27,Away,3,2,23,Drone,Unknown
128,203,93,Away,4,2,6,Drone,Unknown
278,1808,97,Away,5,8,24,Helicopter,Medium
2709,8066,60,Towards,17,8,78,Missile,High
1344,7183,62,Towards,13,7,76,Missile,High
886,8113,7,Away,10,9,35,Fighter,Medium
1944,3387,15,Towards,10,6,85,Missile,Critical
289,1556,74,Towards,5,8,39,Helicopter,Medium
863,10383,20,Away,12,8,66,Fighter,Medium
812,14435,7,Towards,9,8,42,Fighter,Medium
799,10049,23,Towards,10,10,52,Fighter,Medium
1513,11150,41,Towards,20,6,74,Missile,Critical
113,273,63,Away,3,1,22,Drone,Unknown
52,109,38,Away,4,3,26,Drone,Unknown
87,134,24,Away,1,2,24,Drone,Unknown
1052,11450,92,Away,7,9,51,Fighter,Medium
2946,6705,89,Towards,20,4,90,Missile,High
1486,4196,18,Away,19,8,73,Missile,Unknown
111,361,89,Away,2,1,13,Drone,Unknown
1452,501,37,Away,10,6,71,Missile,Unknown
747,12714,56,Away,7,7,38,Fighter,Medium
2823,7089,8,Away,10,4,87,Missile,Unknown
179,1370,67,Towards,2,8,29,Helicopter,Medium
101,169,88,Towards,1,3,4,Drone,Low
800,8515,83,Away,11,8,53,Fighter,Medium
1200,11730,67,Towards,10,10,63,Fighter,High
1906,2391,26,Away,10,8,81,Missile,Unknown
164,1704,18,Towards,4,6,12,Helicopter,Medium
2535,1049,75,Away,17,6,79,Missile,Unknown
65,461,41,Away,3,2,17,Drone,Unknown
57,201,5,Away,3,1,25,Drone,Unknown
1196,14740,76,Towards,6,9,48,Fighter,High
297,1912,84,Away,4,8,39,Helicopter,Medium
91,208,78,Towards,2,2,27,Drone,Low
2816,2051,51,Away,20,4,70,Missile,Unknown
169,1470,34,Towards,3,5,25,Helicopter,Medium
1162,6766,85,Towards,4,3,64,Unknown,Unknown
359,14854,59,Away,18,8,42,Unknown,Unknown
174,1775,53,Away,3,8,34,Helicopter,Medium
288,1287,59,Away,5,5,27,Helicopter,Medium
233,2561,10,Away,5,5,18,Helicopter,Medium
117,184,60,Towards,1,1,1,Drone,Low
1164,12960,57,Towards,12,9,39,Fighter,High
642,7594,98,Away,14,9,32,Unknown,Unknown
52,428,7,Away,2,3,2,Drone,Unknown
1030,12749,60,Towards,8,8,55,Fighter,High
137,11894,98,Towards,5,8,28,Unknown,Unknown
990,14874,26,Away,11,9,66,Fighter,Medium
298,2806,95,Towards,3,8,27,Helicopter,Medium
182,2134,13,Towards,4,6,36,Helicopter,Medium
227,2052,83,Towards,4,5,25,Helicopter,Medium
1151,14239,10,Towards,6,9,58,Fighter,Critical
99,189,53,Towards,4,2,12,Drone,Low
1195,8095,94,Away,6,7,41,Fighter,Medium
2366,4350,79,Away,15,5,86,Missile,Unknown
1052,11475,9,Away,9,8,46,Fighter,Medium
1169,240,56,Away,12,5,26,Unknown,Unknown
2788,855,28,Away,12,5,74,Missile,Unknown
180,1199,25,Towards,3,7,10,Helicopter,Medium
210,713,20,Towards,5,7,40,Helicopter,Medium
1671,6237,96,Away,18,7,86,Missile,Unknown
953,8560,82,Away,8,7,40,Fighter,Medium
162,1174,52,Away,4,8,10,Helicopter,Medium
95,214,71,Away,2,2,5,Drone,Unknown
91,277,49,Towards,4,2,1,Drone,Low
169,1285,89,Towards,2,6,24,Helicopter,Medium
939,8723,28,Towards,6,9,59,Fighter,Critical
2418,8537,11,Away,10,5,87,Missile,Unknown
1029,8449,59,Towards,7,10,50,Fighter,High
1234,11675,40,Towards,4,1,88,Unknown,Unknown
177,1617,35,Away,2,8,19,Helicopter,Medium
163,1026,60,Away,4,8,18,Helicopter,Medium
730,13344,48,Away,7,10,88,Unknown,Unknown
787,10567,22,Away,11,8,50,Fighter,Medium
188,619,54,Away,3,6,22,Helicopter,Medium
288,1504,65,Away,4,8,40,Helicopter,Medium
1094,9507,98,Towards,11,8,39,Fighter,High
128,343,75,Away,2,3,29,Drone,Unknown
2977,4808,20,Towards,11,4,74,Missile,Critical
1906,10795,23,Away,15,7,72,Missile,Unknown
80,102,18,Away,4,2,15,Drone,Unknown
273,1646,12,Away,4,6,21,Helicopter,Medium
929,10619,5,Away,8,9,39,Fighter,Medium
211,13307,41,Away,6,2,61,Unknown,Unknown
82,316,70,Towards,2,2,17,Drone,Low
96,445,67,Towards,2,2,17,Drone,Low
1464,3189,73,Away,19,2,51,Unknown,Unknown
267,1290,56,Towards,5,8,18,Helicopter,Medium
837,9845,62,Towards,12,10,67,Fighter,Medium
255,1533,71,Towards,3,8,36,Helicopter,Medium
1430,9881,88,Towards,19,8,89,Missile,High
141,142,19,Away,4,1,26,Drone,Unknown
2268,9384,82,Away,19,6,83,Missile,Unknown
990,11974,5,Away,6,8,51,Fighter,Medium
2045,14043,63,Away,12,8,90,Unknown,Unknown
267,1058,47,Towards,4,8,36,Helicopter,Medium
1227,7024,66,Towards,1,9,55,Unknown,Unknown
52,211,59,Away,1,3,28,Drone,Unknown
771,9378,51,Away,6,8,39,Fighter,Medium
1050,13978,96,Towards,10,8,46,Fighter,High
946,7902,82,Towards,18,5,55,Unknown,Unknown
2718,9738,38,Towards,18,6,88,Missile,Critical
2098,9964,98,Away,17,6,86,Missile,Unknown
2404,11559,32,Towards,17,7,72,Missile,Critical
140,179,72,Towards,4,1,15,Drone,Low
56,174,86,Towards,2,1,29,Drone,Low
1286,1765,60,Away,18,4,83,Missile,Unknown
1063,11877,6,Away,8,10,67,Fighter,Medium
2887,4950,95,Towards,13,8,81,Missile,High
784,11746,90,Towards,9,8,30,Fighter,Medium
160,2666,28,Away,5,5,22,Helicopter,Medium
2284,4708,53,Away,11,8,82,Missile,Unknown
114,412,21,Away,1,2,27,Drone,Unknown
451,11571,38,Towards,18,6,45,Unknown,Unknown
2210,11495,45,Towards,15,4,72,Missile,Critical
118,379,81,Towards,2,2,10,Drone,Low
316,12837,17,Away,8,5,12,Unknown,Unknown
1382,1001,19,Towards,19,8,85,Missile,Critical
68,304,32,Away,1,2,30,Drone,Unknown
636,13503,35,Towards,13,7,55,Unknown,Unknown
2026,13044,44,Away,12,1,13,Unknown,Unknown
128,360,10,Towards,3,3,3,Drone,Low
53,440,8,Towards,2,2,20,Drone,Low
228,2970,24,Away,4,6,24,Helicopter,Medium
1663,4174,53,Away,14,1,37,Unknown,Unknown
456,1012,34,Away,5,6,40,Unknown,Unknown
60,491,61,Towards,2,3,6,Drone,Low
292,1331,54,Towards,5,8,29,Helicopter,Medium
2705,3208,5,Towards,16,4,70,Missile,Critical
617,14041,73,Towards,17,6,39,Unknown,Unknown
2066,7467,69,Away,10,8,75,Missile,Unknown
88,283,57,Towards,1,1,23,Drone,Low
765,8248,83,Away,10,7,66,Fighter,Medium
240,2563,41,Towards,5,7,33,Helicopter,Medium
2179,1284,72,Towards,12,8,81,Missile,High
2784,2219,72,Towards,15,4,84,Missile,High
1687,13254,15,Towards,13,3,18,Unknown,Unknown
2470,3557,44,Away,13,7,80,Missile,Unknown
53,454,73,Away,3,2,30,Drone,Unknown
121,357,23,Towards,2,3,20,Drone,Low
235,1800,36,Towards,5,7,18,Helicopter,Medium
2823,10805,93,Towards,20,7,89,Missile,High
1010,8984,89,Towards,6,9,50,Fighter,High
2466,884,69,Away,14,6,30,Unknown,Unknown
2966,7546,96,Away,14,4,85,Missile,Unknown
150,473,83,Away,2,1,10,Drone,Unknown
2236,1666,21,Towards,10,7,72,Missile,Critical
980,12861,28,Away,6,7,65,Fighter,Medium
270,655,75,Away,2,5,20,Helicopter,Medium
1129,12086,68,Towards,12,10,52,Fighter,High
829,12271,48,Towards,7,7,40,Fighter,Medium
198,1365,27,Towards,4,5,10,Helicopter,Medium
1111,11750,72,Away,10,7,62,Fighter,Medium
2807,10007,84,Away,13,8,86,Missile,Unknown
198,2279,8,Towards,5,6,20,Helicopter,Medium
1868,8678,23,Away,12,8,86,Missile,Unknown
119,199,71,Away,1,1,11,Drone,Unknown
1826,4459,40,Towards,12,7,74,Missile,Critical
113,494,50,Away,1,1,22,Drone,Unknown
2138,13182,38,Away,14,5,46,Unknown,Unknown
603,5804,94,Towards,9,4,89,Unknown,Unknown
1684,607,45,Away,17,8,71,Missile,Unknown
886,9472,88,Away,6,9,50,Fighter,Medium
148,159,87,Away,2,3,19,Drone,Unknown
482,13056,72,Towards,5,6,44,Unknown,Unknown
1141,12884,6,Towards,11,8,42,Fighter,Critical
1800,2749,86,Towards,18,4,75,Missile,High
69,1880,83,Towards,19,4,14,Unknown,Unknown
2566,11492,23,Towards,11,5,76,Missile,Critical
1047,12454,85,Towards,11,7,50,Fighter,High
1628,6329,56,Away,19,4,63,Unknown,Unknown
2976,11847,78,Towards,14,7,88,Missile,High
86,254,20,Towards,2,1,12,Drone,Low
703,10048,71,Towards,3,7,65,Unknown,Unknown
1394,11137,52,Towards,20,8,38,Unknown,Unknown
193,11406,78,Away,15,2,13,Unknown,Unknown
299,1080,11,Away,4,6,16,Helicopter,Medium
238,1768,44,Towards,5,5,12,Helicopter,Medium
1257,10049,24,Away,6,9,11,Unknown,Unknown
1448,5750,88,Towards,18,8,83,Missile,High
92,260,73,Away,1,3,23,Drone,Unknown
746,13278,9,Away,11,10,57,Fighter,Medium
2515,7775,88,Away,17,7,76,Missile,Unknown
1137,10251,86,Away,12,8,31,Fighter,Medium
836,12396,87,Towards,8,7,51,Fighter,Medium
887,10547,18,Towards,11,10,36,Fighter,Medium
2924,11725,14,Towards,15,7,83,Missile,Critical
259,2715,24,Away,2,5,38,Helicopter,Medium
1090,3233,64,Towards,18,3,87,Unknown,Unknown
2955,6472,26,Away,17,7,82,Missile,Unknown
240,519,97,Towards,4,8,16,Helicopter,Medium
1498,11419,42,Towards,11,1,37,Unknown,Unknown
1181,11067,36,Away,8,9,46,Fighter,Medium
1147,12268,39,Towards,7,10,36,Fighter,Critical
87,347,22,Towards,4,2,11,Drone,Low
752,8200,26,Away,8,7,63,Fighter,Medium
1331,3550,6,Towards,17,3,62,Unknown,Unknown
236,669,28,Away,3,5,31,Helicopter,Medium
1131,9690,59,Towards,10,7,53,Fighter,High
808,11728,64,Away,12,10,59,Fighter,Medium
1279,6250,31,Towards,10,5,83,Missile,Critical
279,1320,43,Away,3,6,22,Helicopter,Medium
108,154,50,Away,1,2,11,Drone,Unknown
1219,1687,23,Away,19,5,90,Missile,Unknown
166,1200,64,Away,2,8,22,Helicopter,Medium
67,291,89,Away,4,2,17,Drone,Unknown
211,1562,5,Away,2,8,38,Helicopter,Medium
75,221,63,Towards,4,2,24,Drone,Low
82,280,64,Towards,1,3,25,Drone,Low
167,1179,72,Towards,2,6,10,Helicopter,Medium
826,12036,68,Towards,6,10,41,Fighter,Medium
1994,9545,75,Towards,7,10,1,Unknown,Unknown
1898,8241,78,Away,20,4,87,Missile,Unknown
1988,9562,32,Towards,14,5,76,Missile,Critical
293,1281,91,Towards,2,7,29,Helicopter,Medium
155,2838,56,Away,4,7,29,Helicopter,Medium
1694,4569,65,Away,20,7,77,Missile,Unknown
108,298,50,Away,1,1,24,Drone,Unknown
1542,4366,57,Away,12,5,76,Missile,Unknown
88,350,53,Towards,2,1,21,Drone,Low
68,330,44,Towards,1,3,22,Drone,Low
415,7977,94,Away,14,6,6,Unknown,Unknown
235,1149,14,Away,5,8,34,Helicopter,Medium
54,412,84,Towards,2,3,13,Drone,Low
986,12834,92,Towards,6,10,56,Fighter,High
312,518,87,Away,2,9,72,Unknown,Unknown
168,2978,46,Away,4,5,17,Helicopter,Medium
1003,10376,54,Towards,12,9,40,Fighter,High
2200,9003,48,Towards,17,7,88,Missile,Critical
64,146,57,Away,4,2,20,Drone,Unknown
2382,6765,17,Towards,17,7,25,Unknown,Unknown
100,367,100,Towards,2,3,20,Drone,Low
1861,13887,28,Towards,1,6,33,Unknown,Unknown
1584,6956,52,Towards,11,6,79,Missile,High
2628,2758,24,Towards,11,6,78,Missile,Critical
102,271,49,Towards,4,3,25,Drone,Low
1186,8119,88,Away,11,8,65,Fighter,Medium
761,12600,93,Away,6,9,69,Fighter,Medium
991,13512,98,Away,11,7,33,Fighter,Medium
1150,14630,64,Away,9,8,62,Fighter,Medium
115,167,54,Towards,4,1,28,Drone,Low
1356,10326,76,Towards,17,8,79,Missile,High
64,278,48,Away,3,3,0,Drone,Unknown
1713,1805,83,Away,16,10,85,Unknown,Unknown
77,163,6,Towards,4,2,7,Drone,Low
64,462,7,Towards,3,1,0,Drone,Low
729,13374,35,Towards,7,7,44,Fighter,Medium
1186,13670,78,Towards,7,8,62,Fighter,High
2404,6964,68,Towards,19,5,87,Missile,High
2345,3397,7,Away,20,9,38,Unknown,Unknown
563,2022,90,Towards,5,10,71,Unknown,Unknown
195,1241,89,Away,5,7,25,Helicopter,Medium
55,293,34,Towards,2,1,16,Drone,Low
922,12681,94,Towards,6,9,57,Fighter,High
125,414,67,Away,4,1,30,Drone,Unknown
70,315,62,Away,4,3,18,Drone,Unknown
85,442,44,Towards,4,3,1,Drone,Low
93,6401,65,Towards,2,3,18,Unknown,Unknown
1056,13098,32,Away,10,8,45,Fighter,Medium
54,264,87,Away,4,1,1,Drone,Unknown
1844,11983,96,Towards,14,8,82,Missile,High
2250,11833,9,Away,6,9,62,Unknown,Unknown
1106,13365,49,Away,10,8,55,Fighter,Medium
780,12301,37,Towards,11,8,31,Fighter,Medium
93,130,15,Away,3,3,30,Drone,Unknown
141,211,39,Towards,3,3,26,Drone,Low
909,8598,17,Towards,6,9,34,Fighter,Critical
1973,534,97,Away,17,5,71,Missile,Unknown
241,1152,92,Away,5,8,20,Helicopter,Medium
93,305,36,Away,1,3,6,Drone,Unknown
149,349,60,Away,4,3,5,Drone,Unknown
77,177,20,Towards,2,2,21,Drone,Low
1609,4571,69,Away,20,4,73,Missile,Unknown
297,548,91,Towards,5,8,16,Helicopter,Medium
96,13730,48,Away,3,5,43,Unknown,Unknown
227,2218,62,Towards,3,8,37,Helicopter,Medium
1288,8573,89,Towards,13,8,73,Unknown,Unknown
